date,number,state
2022-05-12,495,GA
2022-05-12,620,GA
2022-05-12,131,GA
2022-05-13,158,GA
2022-05-13,552,GA
2022-05-13,045,GA
2022-05-14,584,GA
2022-05-14,876,GA
2022-05-14,304,GA
2022-05-15,401,GA
2022-05-15,556,GA
2022-05-15,771,GA
2022-05-16,246,GA
2022-05-16,785,GA
2022-05-16,117,GA
2022-05-17,107,GA
2022-05-17,888,GA
2022-05-17,684,GA
2022-05-18,897,GA
2022-05-18,665,GA
2022-05-18,831,GA
2022-05-19,547,GA
2022-05-19,189,GA
2022-05-19,424,GA
2022-05-20,647,GA
2022-05-20,809,GA
2022-05-20,405,GA
2022-05-21,841,GA
2022-05-21,194,GA
2022-05-21,788,GA
2022-05-22,042,GA
2022-05-22,306,GA
2022-05-22,120,GA
2022-05-23,098,GA
2022-05-23,130,GA
2022-05-23,243,GA
2022-05-24,960,GA
2022-05-24,704,GA
2022-05-24,015,GA
2022-05-25,970,GA
2022-05-25,618,GA
2022-05-25,291,GA
2022-05-26,739,GA
2022-05-26,739,GA
2022-05-26,505,GA
2022-05-27,052,GA
2022-05-27,693,GA
2022-05-27,411,GA
2022-05-28,606,GA
2022-05-28,861,GA
2022-05-28,928,GA
2022-05-29,769,GA
2022-05-29,118,GA
2022-05-29,504,GA
2022-05-30,268,GA
2022-05-30,619,GA
2022-05-30,928,GA
2022-05-31,500,GA
2022-05-31,649,GA
2022-05-31,698,GA
2022-06-01,856,GA
2022-06-01,632,GA
2022-06-01,877,GA
2022-06-02,009,GA
2022-06-02,607,GA
2022-06-02,497,GA
2022-06-03,461,GA
2022-06-03,039,GA
2022-06-03,936,GA
2022-06-04,242,GA
2022-06-04,605,GA
2022-06-04,368,GA
2022-06-05,410,GA
2022-06-05,383,GA
2022-06-05,457,GA
2022-06-06,228,GA
2022-06-06,837,GA
2022-06-06,815,GA
2022-06-07,747,GA
2022-06-07,537,GA
2022-06-07,577,GA
2022-06-08,490,GA
2022-06-08,141,GA
2022-06-08,417,GA
2022-06-09,575,GA
2022-06-09,436,GA
2022-06-09,878,GA
2022-06-10,853,GA
2022-06-10,695,GA
2022-06-10,920,GA
2022-06-11,912,GA
2022-06-11,845,GA
2022-06-11,437,GA
2022-06-12,331,GA
2022-06-12,264,GA
2022-06-12,496,GA
2022-06-13,299,GA
2022-06-13,147,GA
2022-06-13,785,GA
2022-06-14,867,GA
2022-06-14,489,GA
2022-06-14,863,GA
2022-06-15,283,GA
2022-06-15,493,GA
2022-06-15,777,GA
2022-06-16,968,GA
2022-06-16,062,GA
2022-06-16,343,GA
2022-06-17,566,GA
2022-06-17,707,GA
2022-06-17,326,GA
2022-06-18,459,GA
2022-06-18,483,GA
2022-06-18,912,GA
2022-06-19,997,GA
2022-06-19,613,GA
2022-06-19,974,GA
2022-06-20,523,GA
2022-06-20,796,GA
2022-06-20,987,GA
2022-06-21,010,GA
2022-06-21,728,GA
2022-06-21,952,GA
2022-06-22,244,GA
2022-06-22,927,GA
2022-06-22,807,GA
2022-06-23,534,GA
2022-06-23,008,GA
2022-06-23,928,GA
2022-06-24,747,GA
2022-06-24,414,GA
2022-06-24,989,GA
2022-06-25,845,GA
2022-06-25,880,GA
2022-06-25,905,GA
2022-06-26,288,GA
2022-06-26,411,GA
2022-06-26,761,GA
2022-06-27,520,GA
2022-06-27,918,GA
2022-06-27,507,GA
2022-06-28,452,GA
2022-06-28,816,GA
2022-06-28,753,GA
2022-06-29,977,GA
2022-06-29,574,GA
2022-06-29,726,GA
2022-06-30,840,GA
2022-06-30,880,GA
2022-06-30,604,GA
2022-07-01,119,GA
2022-07-01,606,GA
2022-07-01,416,GA
2022-07-02,955,GA
2022-07-02,571,GA
2022-07-02,503,GA
2022-07-03,180,GA
2022-07-03,597,GA
2022-07-03,725,GA
2022-07-04,603,GA
2022-07-04,836,GA
2022-07-04,370,GA
2022-07-05,276,GA
2022-07-05,468,GA
2022-07-05,687,GA
2022-07-06,928,GA
2022-07-06,228,GA
2022-07-06,758,GA
2022-07-07,293,GA
2022-07-07,660,GA
2022-07-07,376,GA
2022-07-08,912,GA
2022-07-08,256,GA
2022-07-08,505,GA
2022-07-09,925,GA
2022-07-09,710,GA
2022-07-09,097,GA
2022-07-10,743,GA
2022-07-10,823,GA
2022-07-10,307,GA
2022-07-11,660,GA
2022-07-11,950,GA
2022-07-11,218,GA
2022-07-12,816,GA
2022-07-12,822,GA
2022-07-12,541,GA
2022-07-13,890,GA
2022-07-13,281,GA
2022-07-13,992,GA
2022-07-14,264,GA
2022-07-14,115,GA
2022-07-14,549,GA
2022-07-15,697,GA
2022-07-15,253,GA
2022-07-15,666,GA
2022-07-16,393,GA
2022-07-16,839,GA
2022-07-16,648,GA
2022-07-17,617,GA
2022-07-17,821,GA
2022-07-17,029,GA
2022-07-18,824,GA
2022-07-18,090,GA
2022-07-18,479,GA
2022-07-19,258,GA
2022-07-19,942,GA
2022-07-19,725,GA
2022-07-20,846,GA
2022-07-20,859,GA
2022-07-20,766,GA
2022-07-21,821,GA
2022-07-21,937,GA
2022-07-21,657,GA
2022-07-22,340,GA
2022-07-22,108,GA
2022-07-22,675,GA
2022-07-23,085,GA
2022-07-23,049,GA
2022-07-23,884,GA
2022-07-24,037,GA
2022-07-24,535,GA
2022-07-24,671,GA
2022-07-25,408,GA
2022-07-25,546,GA
2022-07-25,594,GA
2022-07-26,748,GA
2022-07-26,092,GA
2022-07-26,646,GA
2022-07-27,915,GA
2022-07-27,782,GA
2022-07-27,611,GA
2022-07-28,045,GA
2022-07-28,506,GA
2022-07-28,455,GA
2022-07-29,835,GA
2022-07-29,673,GA
2022-07-29,965,GA
2022-07-30,529,GA
2022-07-30,291,GA
2022-07-30,608,GA
2022-07-31,998,GA
2022-07-31,491,GA
2022-07-31,402,GA
2022-08-01,984,GA
2022-08-01,072,GA
2022-08-01,064,GA
2022-08-02,269,GA
2022-08-02,295,GA
2022-08-02,070,GA
2022-08-03,793,GA
2022-08-03,830,GA
2022-08-03,406,GA
2022-08-04,137,GA
2022-08-04,081,GA
2022-08-04,938,GA
2022-08-05,083,GA
2022-08-05,679,GA
2022-08-05,058,GA
2022-08-06,395,GA
2022-08-06,716,GA
2022-08-06,721,GA
2022-08-07,287,GA
2022-08-07,745,GA
2022-08-07,514,GA
2022-08-08,344,GA
2022-08-08,885,GA
2022-08-08,111,GA
2022-08-09,544,GA
2022-08-09,910,GA
2022-08-09,593,GA
2022-08-10,736,GA
2022-08-10,398,GA
2022-08-10,782,GA
2022-08-11,590,GA
2022-08-11,806,GA
2022-08-11,194,GA
2022-08-12,996,GA
2022-08-12,548,GA
2022-08-12,412,GA
2022-08-13,833,GA
2022-08-13,093,GA
2022-08-13,684,GA
2022-08-14,930,GA
2022-08-14,207,GA
2022-08-14,356,GA
2022-08-15,713,GA
2022-08-15,105,GA
2022-08-15,337,GA
2022-08-16,360,GA
2022-08-16,562,GA
2022-08-16,844,GA
2022-08-17,805,GA
2022-08-17,372,GA
2022-08-17,235,GA
2022-08-18,902,GA
2022-08-18,747,GA
2022-08-18,768,GA
2022-08-19,919,GA
2022-08-19,525,GA
2022-08-19,595,GA
2022-08-20,434,GA
2022-08-20,362,GA
2022-08-20,186,GA
2022-08-21,049,GA
2022-08-21,879,GA
2022-08-21,890,GA
2022-08-22,438,GA
2022-08-22,297,GA
2022-08-22,517,GA
2022-08-23,114,GA
2022-08-23,590,GA
2022-08-23,577,GA
2022-08-24,982,GA
2022-08-24,890,GA
2022-08-24,446,GA
2022-08-25,345,GA
2022-08-25,809,GA
2022-08-25,019,GA
2022-08-26,486,GA
2022-08-26,315,GA
2022-08-26,048,GA
2022-08-27,279,GA
2022-08-27,561,GA
2022-08-27,593,GA
2022-08-28,532,GA
2022-08-28,599,GA
2022-08-28,287,GA
2022-08-29,877,GA
2022-08-29,793,GA
2022-08-29,934,GA
2022-08-30,082,GA
2022-08-30,627,GA
2022-08-30,230,GA
2022-08-31,734,GA
2022-08-31,097,GA
2022-08-31,291,GA
2022-09-01,039,GA
2022-09-01,500,GA
2022-09-01,324,GA
2022-09-02,461,GA
2022-09-02,101,GA
2022-09-02,697,GA
2022-09-03,314,GA
2022-09-03,824,GA
2022-09-03,760,GA
2022-09-04,767,GA
2022-09-04,404,GA
2022-09-04,759,GA
2022-09-05,460,GA
2022-09-05,811,GA
2022-09-05,646,GA
2022-09-06,050,GA
2022-09-06,847,GA
2022-09-06,192,GA
2022-09-07,273,GA
2022-09-07,902,GA
2022-09-07,983,GA
2022-09-08,065,GA
2022-09-08,043,GA
2022-09-08,898,GA
2022-09-09,919,GA
2022-09-09,157,GA
2022-09-09,128,GA
2022-09-10,147,GA
2022-09-10,702,GA
2022-09-10,384,GA
2022-09-11,717,GA
2022-09-11,193,GA
2022-09-11,395,GA
2022-09-12,596,GA
2022-09-12,357,GA
2022-09-12,944,GA
2022-09-13,249,GA
2022-09-13,628,GA
2022-09-13,718,GA
2022-09-14,608,GA
2022-09-14,063,GA
2022-09-14,866,GA
2022-09-15,407,GA
2022-09-15,117,GA
2022-09-15,301,GA
2022-09-16,088,GA
2022-09-16,636,GA
2022-09-16,506,GA
2022-09-17,498,GA
2022-09-17,901,GA
2022-09-17,124,GA
2022-09-18,414,GA
2022-09-18,186,GA
2022-09-18,270,GA
2022-09-19,882,GA
2022-09-19,268,GA
2022-09-19,122,GA
2022-09-20,605,GA
2022-09-20,308,GA
2022-09-20,440,GA
2022-09-21,617,GA
2022-09-21,847,GA
2022-09-21,094,GA
2022-09-22,277,GA
2022-09-22,663,GA
2022-09-22,673,GA
2022-09-23,602,GA
2022-09-23,708,GA
2022-09-23,835,GA
2022-09-24,066,GA
2022-09-24,134,GA
2022-09-24,154,GA
2022-09-25,699,GA
2022-09-25,158,GA
2022-09-25,483,GA
2022-09-26,242,GA
2022-09-26,436,GA
2022-09-26,314,GA
2022-09-27,975,GA
2022-09-27,594,GA
2022-09-27,224,GA
2022-09-28,842,GA
2022-09-28,503,GA
2022-09-28,699,GA
2022-09-29,816,GA
2022-09-29,040,GA
2022-09-29,927,GA
2022-09-30,613,GA
2022-09-30,427,GA
2022-09-30,680,GA
2022-10-01,216,GA
2022-10-01,553,GA
2022-10-01,964,GA
2022-10-02,681,GA
2022-10-02,811,GA
2022-10-02,192,GA
2022-10-03,357,GA
2022-10-03,301,GA
2022-10-03,009,GA
2022-10-04,255,GA
2022-10-04,846,GA
2022-10-04,520,GA
2022-10-05,882,GA
2022-10-05,572,GA
2022-10-05,725,GA
2022-10-06,239,GA
2022-10-06,995,GA
2022-10-06,996,GA
2022-10-07,382,GA
2022-10-07,212,GA
2022-10-07,055,GA
2022-10-08,397,GA
2022-10-08,663,GA
2022-10-08,640,GA
2022-10-09,144,GA
2022-10-09,174,GA
2022-10-09,694,GA
2022-10-10,983,GA
2022-10-10,111,GA
2022-10-10,955,GA
2022-10-11,193,GA
2022-10-11,129,GA
2022-10-11,587,GA
2022-10-12,926,GA
2022-10-12,052,GA
2022-10-12,330,GA
2022-10-13,439,GA
2022-10-13,151,GA
2022-10-13,972,GA
2022-10-14,148,GA
2022-10-14,356,GA
2022-10-14,378,GA
2022-10-15,844,GA
2022-10-15,600,GA
2022-10-15,823,GA
2022-10-16,873,GA
2022-10-16,531,GA
2022-10-16,104,GA
2022-10-17,856,GA
2022-10-17,410,GA
2022-10-17,737,GA
2022-10-18,175,GA
2022-10-18,925,GA
2022-10-18,334,GA
2022-10-19,182,GA
2022-10-19,604,GA
2022-10-19,131,GA
2022-10-20,825,GA
2022-10-20,336,GA
2022-10-20,098,GA
2022-10-21,239,GA
2022-10-21,435,GA
2022-10-21,930,GA
2022-10-22,457,GA
2022-10-22,015,GA
2022-10-22,534,GA
2022-10-23,822,GA
2022-10-23,752,GA
2022-10-23,833,GA
2022-10-24,254,GA
2022-10-24,493,GA
2022-10-24,379,GA
2022-10-25,976,GA
2022-10-25,965,GA
2022-10-25,298,GA
2022-10-26,948,GA
2022-10-26,373,GA
2022-10-26,326,GA
2022-10-27,484,GA
2022-10-27,844,GA
2022-10-27,712,GA
2022-10-28,643,GA
2022-10-28,413,GA
2022-10-28,834,GA
2022-10-29,692,GA
2022-10-29,577,GA
2022-10-29,852,GA
2022-10-30,706,GA
2022-10-30,464,GA
2022-10-30,514,GA
2022-10-31,317,GA
2022-10-31,794,GA
2022-10-31,906,GA
2022-11-01,701,GA
2022-11-01,678,GA
2022-11-01,390,GA
2022-11-02,954,GA
2022-11-02,030,GA
2022-11-02,068,GA
2022-11-03,335,GA
2022-11-03,069,GA
2022-11-03,241,GA
2022-11-04,271,GA
2022-11-04,135,GA
2022-11-04,237,GA
2022-11-05,265,GA
2022-11-05,650,GA
2022-11-05,047,GA
2022-11-06,988,GA
2022-11-06,312,GA
2022-11-06,326,GA
2022-11-07,604,GA
2022-11-07,859,GA
2022-11-07,536,GA
2022-11-08,336,GA
2022-11-08,777,GA
2022-11-08,893,GA
2022-11-09,009,GA
2022-11-09,527,GA
2022-11-09,584,GA
2022-11-10,890,GA
2022-11-10,702,GA
2022-11-10,772,GA
2022-11-11,767,GA
2022-11-11,050,GA
2022-11-11,788,GA
2022-11-12,972,GA
2022-11-12,917,GA
2022-11-12,543,GA
2022-11-13,502,GA
2022-11-13,992,GA
2022-11-13,576,GA
2022-11-14,334,GA
2022-11-14,414,GA
2022-11-14,695,GA
2022-11-15,808,GA
2022-11-15,134,GA
2022-11-15,343,GA
2022-11-16,761,GA
2022-11-16,545,GA
2022-11-16,991,GA
2022-11-17,255,GA
2022-11-17,274,GA
2022-11-17,143,GA
2022-11-18,064,GA
2022-11-18,071,GA
2022-11-18,706,GA
2022-11-19,116,GA
2022-11-19,269,GA
2022-11-19,629,GA
2022-11-20,107,GA
2022-11-20,887,GA
2022-11-20,566,GA
2022-11-21,760,GA
2022-11-21,783,GA
2022-11-21,838,GA
2022-11-22,926,GA
2022-11-22,426,GA
2022-11-22,190,GA
2022-11-23,788,GA
2022-11-23,702,GA
2022-11-23,413,GA
2022-11-24,443,GA
2022-11-24,182,GA
2022-11-24,859,GA
2022-11-25,500,GA
2022-11-25,704,GA
2022-11-25,493,GA
2022-11-26,312,GA
2022-11-26,277,GA
2022-11-26,145,GA
2022-11-27,234,GA
2022-11-27,808,GA
2022-11-27,388,GA
2022-11-28,336,GA
2022-11-28,529,GA
2022-11-28,295,GA
2022-11-29,406,GA
2022-11-29,607,GA
2022-11-29,708,GA
2022-11-30,763,GA
2022-11-30,448,GA
2022-11-30,259,GA
2022-12-01,157,GA
2022-12-01,561,GA
2022-12-01,002,GA
2022-12-02,289,GA
2022-12-02,191,GA
2022-12-02,005,GA
2022-12-03,159,GA
2022-12-03,119,GA
2022-12-03,480,GA
2022-12-04,507,GA
2022-12-04,427,GA
2022-12-04,891,GA
2022-12-05,079,GA
2022-12-05,383,GA
2022-12-05,054,GA
2022-12-06,071,GA
2022-12-06,665,GA
2022-12-06,672,GA
2022-12-07,151,GA
2022-12-07,322,GA
2022-12-07,893,GA
2022-12-08,853,GA
2022-12-08,929,GA
2022-12-08,126,GA
2022-12-09,359,GA
2022-12-09,154,GA
2022-12-09,318,GA
2022-12-10,842,GA
2022-12-10,280,GA
2022-12-10,500,GA
2022-12-11,641,GA
2022-12-11,649,GA
2022-12-11,974,GA
2022-12-12,518,GA
2022-12-12,850,GA
2022-12-12,946,GA
2022-12-13,928,GA
2022-12-13,549,GA
2022-12-13,671,GA
2022-12-14,943,GA
2022-12-14,198,GA
2022-12-14,962,GA
2022-12-15,507,GA
2022-12-15,238,GA
2022-12-15,139,GA
2022-12-16,394,GA
2022-12-16,706,GA
2022-12-16,727,GA
2022-12-17,710,GA
2022-12-17,183,GA
2022-12-17,547,GA
2022-12-18,059,GA
2022-12-18,462,GA
2022-12-18,473,GA
2022-12-19,837,GA
2022-12-19,419,GA
2022-12-19,818,GA
2022-12-20,994,GA
2022-12-20,720,GA
2022-12-20,845,GA
2022-12-21,921,GA
2022-12-21,499,GA
2022-12-21,174,GA
2022-12-22,541,GA
2022-12-22,467,GA
2022-12-22,062,GA
2022-12-23,885,GA
2022-12-23,485,GA
2022-12-23,569,GA
2022-12-24,925,GA
2022-12-24,689,GA
2022-12-24,772,GA
2022-12-25,104,GA
2022-12-25,228,GA
2022-12-25,394,GA
2022-12-26,481,GA
2022-12-26,257,GA
2022-12-26,000,GA
2022-12-27,085,GA
2022-12-27,191,GA
2022-12-27,528,GA
2022-12-28,511,GA
2022-12-28,211,GA
2022-12-28,021,GA
2022-12-29,689,GA
2022-12-29,588,GA
2022-12-29,787,GA
2022-12-30,432,GA
2022-12-30,115,GA
2022-12-30,118,GA
2022-12-31,755,GA
2022-12-31,031,GA
2022-12-31,261,GA
2023-01-01,158,GA
2023-01-01,381,GA
2023-01-01,316,GA
2023-01-02,616,GA
2023-01-02,847,GA
2023-01-02,631,GA
2023-01-03,488,GA
2023-01-03,923,GA
2023-01-03,242,GA
2023-01-04,122,GA
2023-01-04,308,GA
2023-01-04,567,GA
2023-01-05,826,GA
2023-01-05,943,GA
2023-01-05,878,GA
2023-01-06,042,GA
2023-01-06,283,GA
2023-01-06,523,GA
2023-01-07,711,GA
2023-01-07,506,GA
2023-01-07,040,GA
2023-01-08,624,GA
2023-01-08,006,GA
2023-01-08,528,GA
2023-01-09,744,GA
2023-01-09,563,GA
2023-01-09,907,GA
2023-01-10,904,GA
2023-01-10,984,GA
2023-01-10,804,GA
2023-01-11,568,GA
2023-01-11,939,GA
2023-01-11,698,GA
2023-01-12,250,GA
2023-01-12,198,GA
2023-01-12,284,GA
2023-01-13,783,GA
2023-01-13,829,GA
2023-01-13,153,GA
2023-01-14,607,GA
2023-01-14,215,GA
2023-01-14,183,GA
2023-01-15,034,GA
2023-01-15,002,GA
2023-01-15,413,GA
2023-01-16,858,GA
2023-01-16,618,GA
2023-01-16,654,GA
2023-01-17,029,GA
2023-01-17,999,GA
2023-01-17,623,GA
2023-01-18,840,GA
2023-01-18,295,GA
2023-01-18,037,GA
2023-01-19,000,GA
2023-01-19,677,GA
2023-01-19,188,GA
2023-01-20,593,GA
2023-01-20,961,GA
2023-01-20,111,GA
2023-01-21,787,GA
2023-01-21,327,GA
2023-01-21,592,GA
2023-01-22,141,GA
2023-01-22,633,GA
2023-01-22,918,GA
2023-01-23,126,GA
2023-01-23,977,GA
2023-01-23,473,GA
2023-01-24,560,GA
2023-01-24,628,GA
2023-01-24,529,GA
2023-01-25,642,GA
2023-01-25,067,GA
2023-01-25,799,GA
2023-01-26,932,GA
2023-01-26,371,GA
2023-01-26,265,GA
2023-01-27,451,GA
2023-01-27,623,GA
2023-01-27,336,GA
2023-01-28,976,GA
2023-01-28,495,GA
2023-01-28,796,GA
2023-01-29,954,GA
2023-01-29,471,GA
2023-01-29,954,GA
2023-01-30,044,GA
2023-01-30,749,GA
2023-01-30,572,GA
2023-01-31,797,GA
2023-01-31,281,GA
2023-01-31,829,GA
2023-02-01,348,GA
2023-02-01,607,GA
2023-02-01,354,GA
2023-02-02,936,GA
2023-02-02,280,GA
2023-02-02,562,GA
2023-02-03,685,GA
2023-02-03,259,GA
2023-02-03,822,GA
2023-02-04,954,GA
2023-02-04,180,GA
2023-02-04,403,GA
2023-02-05,635,GA
2023-02-05,878,GA
2023-02-05,969,GA
2023-02-06,399,GA
2023-02-06,294,GA
2023-02-06,455,GA
2023-02-07,964,GA
2023-02-07,738,GA
2023-02-07,137,GA
2023-02-08,144,GA
2023-02-08,302,GA
2023-02-08,794,GA
2023-02-09,403,GA
2023-02-09,564,GA
2023-02-09,874,GA
2023-02-10,022,GA
2023-02-10,603,GA
2023-02-10,601,GA
2023-02-11,357,GA
2023-02-11,944,GA
2023-02-11,632,GA
2023-02-12,343,GA
2023-02-12,677,GA
2023-02-12,946,GA
2023-02-13,947,GA
2023-02-13,207,GA
2023-02-13,062,GA
2023-02-14,867,GA
2023-02-14,675,GA
2023-02-14,424,GA
2023-02-15,625,GA
2023-02-15,692,GA
2023-02-15,577,GA
2023-02-16,269,GA
2023-02-16,584,GA
2023-02-16,306,GA
2023-02-17,083,GA
2023-02-17,149,GA
2023-02-17,699,GA
2023-02-18,566,GA
2023-02-18,779,GA
2023-02-18,538,GA
2023-02-19,890,GA
2023-02-19,311,GA
2023-02-19,005,GA
2023-02-20,547,GA
2023-02-20,853,GA
2023-02-20,457,GA
2023-02-21,038,GA
2023-02-21,423,GA
2023-02-21,406,GA
2023-02-22,385,GA
2023-02-22,168,GA
2023-02-22,196,GA
2023-02-23,245,GA
2023-02-23,060,GA
2023-02-23,242,GA
2023-02-24,096,GA
2023-02-24,126,GA
2023-02-24,652,GA
2023-02-25,166,GA
2023-02-25,813,GA
2023-02-25,121,GA
2023-02-26,896,GA
2023-02-26,348,GA
2023-02-26,808,GA
2023-02-27,938,GA
2023-02-27,727,GA
2023-02-27,462,GA
2023-02-28,643,GA
2023-02-28,133,GA
2023-02-28,233,GA
2023-03-01,669,GA
2023-03-01,703,GA
2023-03-01,318,GA
2023-03-02,880,GA
2023-03-02,661,GA
2023-03-02,118,GA
2023-03-03,289,GA
2023-03-03,941,GA
2023-03-03,289,GA
2023-03-04,337,GA
2023-03-04,082,GA
2023-03-04,977,GA
2023-03-05,938,GA
2023-03-05,636,GA
2023-03-05,901,GA
2023-03-06,340,GA
2023-03-06,095,GA
2023-03-06,307,GA
2023-03-07,689,GA
2023-03-07,597,GA
2023-03-07,072,GA
2023-03-08,391,GA
2023-03-08,482,GA
2023-03-08,143,GA
2023-03-09,248,GA
2023-03-09,947,GA
2023-03-09,920,GA
2023-03-10,256,GA
2023-03-10,707,GA
2023-03-10,219,GA
2023-03-11,422,GA
2023-03-11,751,GA
2023-03-11,631,GA
2023-03-12,951,GA
2023-03-12,070,GA
2023-03-12,715,GA
2023-03-13,198,GA
2023-03-13,803,GA
2023-03-13,780,GA
2023-03-14,826,GA
2023-03-14,299,GA
2023-03-14,960,GA
2023-03-15,127,GA
2023-03-15,602,GA
2023-03-15,063,GA
2023-03-16,215,GA
2023-03-16,046,GA
2023-03-16,166,GA
2023-03-17,377,GA
2023-03-17,694,GA
2023-03-17,826,GA
2023-03-18,826,GA
2023-03-18,831,GA
2023-03-18,722,GA
2023-03-19,684,GA
2023-03-19,186,GA
2023-03-19,599,GA
2023-03-20,446,GA
2023-03-20,435,GA
2023-03-20,280,GA
2023-03-21,337,GA
2023-03-21,740,GA
2023-03-21,978,GA
2023-03-22,601,GA
2023-03-22,971,GA
2023-03-22,873,GA
2023-03-23,261,GA
2023-03-23,343,GA
2023-03-23,877,GA
2023-03-24,775,GA
2023-03-24,200,GA
2023-03-24,086,GA
2023-03-25,187,GA
2023-03-25,720,GA
2023-03-25,431,GA
2023-03-26,418,GA
2023-03-26,580,GA
2023-03-26,686,GA
2023-03-27,626,GA
2023-03-27,308,GA
2023-03-27,202,GA
2023-03-28,766,GA
2023-03-28,388,GA
2023-03-28,779,GA
2023-03-29,038,GA
2023-03-29,691,GA
2023-03-29,582,GA
2023-03-30,133,GA
2023-03-30,983,GA
2023-03-30,547,GA
2023-03-31,325,GA
2023-03-31,056,GA
2023-03-31,879,GA
2023-04-01,273,GA
2023-04-01,878,GA
2023-04-01,563,GA
2023-04-02,540,GA
2023-04-02,091,GA
2023-04-02,009,GA
2023-04-03,671,GA
2023-04-03,299,GA
2023-04-03,257,GA
2023-04-04,755,GA
2023-04-04,718,GA
2023-04-04,833,GA
2023-04-05,661,GA
2023-04-05,983,GA
2023-04-05,768,GA
2023-04-06,083,GA
2023-04-06,208,GA
2023-04-06,042,GA
2023-04-07,597,GA
2023-04-07,246,GA
2023-04-07,815,GA
2023-04-08,294,GA
2023-04-08,552,GA
2023-04-08,539,GA
2023-04-09,408,GA
2023-04-09,205,GA
2023-04-09,345,GA
2023-04-10,968,GA
2023-04-10,784,GA
2023-04-10,940,GA
2023-04-11,526,GA
2023-04-11,739,GA
2023-04-11,762,GA
2023-04-12,795,GA
2023-04-12,378,GA
2023-04-12,837,GA
2023-04-13,051,GA
2023-04-13,684,GA
2023-04-13,281,GA
2023-04-14,140,GA
2023-04-14,235,GA
2023-04-14,230,GA
2023-04-15,215,GA
2023-04-15,055,GA
2023-04-15,836,GA
2023-04-16,477,GA
2023-04-16,737,GA
2023-04-16,830,GA
2023-04-17,125,GA
2023-04-17,412,GA
2023-04-17,322,GA
2023-04-18,798,GA
2023-04-18,203,GA
2023-04-18,978,GA
2023-04-19,337,GA
2023-04-19,103,GA
2023-04-19,910,GA
2023-04-20,743,GA
2023-04-20,178,GA
2023-04-20,822,GA
2023-04-21,580,GA
2023-04-21,089,GA
2023-04-21,055,GA
2023-04-22,206,GA
2023-04-22,455,GA
2023-04-22,140,GA
2023-04-23,248,GA
2023-04-23,069,GA
2023-04-23,367,GA
2023-04-24,432,GA
2023-04-24,005,GA
2023-04-24,426,GA
2023-04-25,568,GA
2023-04-25,743,GA
2023-04-25,832,GA
2023-04-26,074,GA
2023-04-26,875,GA
2023-04-26,551,GA
2023-04-27,460,GA
2023-04-27,661,GA
2023-04-27,151,GA
2023-04-28,628,GA
2023-04-28,381,GA
2023-04-28,921,GA
2023-04-29,222,GA
2023-04-29,300,GA
2023-04-29,522,GA
2023-04-30,302,GA
2023-04-30,203,GA
2023-04-30,650,GA
2023-05-01,213,GA
2023-05-01,259,GA
2023-05-01,417,GA
2023-05-02,160,GA
2023-05-02,951,GA
2023-05-02,156,GA
2023-05-03,292,GA
2023-05-03,848,GA
2023-05-03,168,GA
2023-05-04,125,GA
2023-05-04,885,GA
2023-05-04,230,GA
2023-05-05,866,GA
2023-05-05,274,GA
2023-05-05,907,GA
2023-05-06,819,GA
2023-05-06,962,GA
2023-05-06,339,GA
2023-05-07,957,GA
2023-05-07,236,GA
2023-05-07,164,GA
2023-05-08,398,GA
2023-05-08,905,GA
2023-05-08,830,GA
2023-05-09,690,GA
2023-05-09,740,GA
2023-05-09,249,GA
2023-05-10,628,GA
2023-05-10,665,GA
2023-05-10,719,GA
2023-05-11,888,GA
2023-05-11,044,GA
2023-05-11,560,GA
2023-05-12,001,GA
2023-05-12,210,GA
2023-05-12,731,GA
2023-05-13,131,GA
2023-05-13,075,GA
2023-05-13,212,GA
2023-05-14,728,GA
2023-05-14,050,GA
2023-05-14,839,GA
2023-05-15,458,GA
2023-05-15,779,GA
2023-05-15,556,GA
2023-05-16,892,GA
2023-05-16,144,GA
2023-05-16,853,GA
2023-05-17,368,GA
2023-05-17,128,GA
2023-05-17,029,GA
2023-05-18,781,GA
2023-05-18,162,GA
2023-05-18,970,GA
2023-05-19,349,GA
2023-05-19,834,GA
2023-05-19,392,GA
2023-05-20,250,GA
2023-05-20,240,GA
2023-05-20,991,GA
2023-05-21,434,GA
2023-05-21,863,GA
2023-05-21,798,GA
2023-05-22,671,GA
2023-05-22,091,GA
2023-05-22,602,GA
2023-05-23,643,GA
2023-05-23,796,GA
2023-05-23,102,GA
2023-05-24,048,GA
2023-05-24,995,GA
2023-05-24,228,GA
2023-05-25,115,GA
2023-05-25,127,GA
2023-05-25,417,GA
2023-05-26,076,GA
2023-05-26,044,GA
2023-05-26,824,GA
2023-05-27,531,GA
2023-05-27,951,GA
2023-05-27,536,GA
2023-05-28,914,GA
2023-05-28,204,GA
2023-05-28,614,GA
2023-05-29,197,GA
2023-05-29,212,GA
2023-05-29,184,GA
2023-05-30,646,GA
2023-05-30,081,GA
2023-05-30,685,GA
2023-05-31,442,GA
2023-05-31,388,GA
2023-05-31,567,GA
2023-06-01,498,GA
2023-06-01,292,GA
2023-06-01,579,GA
2023-06-02,240,GA
2023-06-02,750,GA
2023-06-02,781,GA
2023-06-03,974,GA
2023-06-03,924,GA
2023-06-03,666,GA
2023-06-04,531,GA
2023-06-04,002,GA
