id,draw_date,draw_time,numbers,sum_digits,root_sum,created_at
21103,2022-12-27,midday,218,11,2,2025-07-01 17:09:41
21104,2022-12-27,evening,520,7,7,2025-07-01 17:09:41
21101,2022-12-26,midday,492,15,6,2025-07-01 17:09:41
21102,2022-12-26,evening,239,14,5,2025-07-01 17:09:41
21099,2022-12-24,midday,440,8,8,2025-07-01 17:09:41
21100,2022-12-24,evening,329,14,5,2025-07-01 17:09:41
21097,2022-12-23,midday,760,13,4,2025-07-01 17:09:41
21098,2022-12-23,evening,763,16,7,2025-07-01 17:09:41
21095,2022-12-22,midday,394,16,7,2025-07-01 17:09:41
21096,2022-12-22,evening,956,20,2,2025-07-01 17:09:41
21093,2022-12-21,midday,988,25,7,2025-07-01 17:09:41
21094,2022-12-21,evening,058,13,4,2025-07-01 17:09:41
21091,2022-12-20,midday,329,14,5,2025-07-01 17:09:41
21092,2022-12-20,evening,559,19,1,2025-07-01 17:09:41
21089,2022-12-19,midday,033,6,6,2025-07-01 17:09:41
21090,2022-12-19,evening,611,8,8,2025-07-01 17:09:41
21087,2022-12-18,midday,753,15,6,2025-07-01 17:09:41
21088,2022-12-18,evening,548,17,8,2025-07-01 17:09:41
21085,2022-12-17,midday,441,9,9,2025-07-01 17:09:41
21086,2022-12-17,evening,855,18,9,2025-07-01 17:09:41
21083,2022-12-16,midday,947,20,2,2025-07-01 17:09:41
21084,2022-12-16,evening,958,22,4,2025-07-01 17:09:41
21081,2022-12-15,midday,537,15,6,2025-07-01 17:09:41
21082,2022-12-15,evening,533,11,2,2025-07-01 17:09:41
21080,2022-12-14,midday,288,18,9,2025-07-01 17:09:41
21079,2022-12-14,evening,147,12,3,2025-07-01 17:09:41
21078,2022-12-13,midday,468,18,9,2025-07-01 17:09:41
21077,2022-12-13,evening,173,11,2,2025-07-01 17:09:41
21075,2022-12-12,midday,568,19,1,2025-07-01 17:09:41
21076,2022-12-12,evening,018,9,9,2025-07-01 17:09:41
21073,2022-12-11,midday,393,15,6,2025-07-01 17:09:41
21074,2022-12-11,evening,501,6,6,2025-07-01 17:09:41
21071,2022-12-10,midday,068,14,5,2025-07-01 17:09:41
21072,2022-12-10,evening,473,14,5,2025-07-01 17:09:41
21069,2022-12-09,midday,117,9,9,2025-07-01 17:09:41
21070,2022-12-09,evening,553,13,4,2025-07-01 17:09:41
21067,2022-12-08,midday,450,9,9,2025-07-01 17:09:41
21068,2022-12-08,evening,548,17,8,2025-07-01 17:09:41
21065,2022-12-07,midday,471,12,3,2025-07-01 17:09:41
21066,2022-12-07,evening,841,13,4,2025-07-01 17:09:41
21063,2022-12-06,midday,186,15,6,2025-07-01 17:09:41
21064,2022-12-06,evening,216,9,9,2025-07-01 17:09:41
21062,2022-12-05,midday,109,10,1,2025-07-01 17:09:41
21061,2022-12-05,evening,644,14,5,2025-07-01 17:09:41
21059,2022-12-04,midday,620,8,8,2025-07-01 17:09:41
21060,2022-12-04,evening,013,4,4,2025-07-01 17:09:41
21057,2022-12-03,midday,221,5,5,2025-07-01 17:09:41
21058,2022-12-03,evening,084,12,3,2025-07-01 17:09:41
21055,2022-12-02,midday,968,23,5,2025-07-01 17:09:41
21056,2022-12-02,evening,639,18,9,2025-07-01 17:09:41
21053,2022-12-01,midday,159,15,6,2025-07-01 17:09:41
21054,2022-12-01,evening,235,10,1,2025-07-01 17:09:41
21051,2022-11-30,midday,893,20,2,2025-07-01 17:09:41
21052,2022-11-30,evening,225,9,9,2025-07-01 17:09:41
21049,2022-11-29,midday,195,15,6,2025-07-01 17:09:41
21050,2022-11-29,evening,017,8,8,2025-07-01 17:09:41
21048,2022-11-28,midday,413,8,8,2025-07-01 17:09:41
21047,2022-11-28,evening,114,6,6,2025-07-01 17:09:41
21045,2022-11-27,midday,601,7,7,2025-07-01 17:09:41
21046,2022-11-27,evening,436,13,4,2025-07-01 17:09:41
21043,2022-11-26,midday,421,7,7,2025-07-01 17:09:41
21044,2022-11-26,evening,586,19,1,2025-07-01 17:09:41
21041,2022-11-25,midday,091,10,1,2025-07-01 17:09:41
21042,2022-11-25,evening,625,13,4,2025-07-01 17:09:41
21039,2022-11-24,midday,728,17,8,2025-07-01 17:09:41
21040,2022-11-24,evening,756,18,9,2025-07-01 17:09:41
21037,2022-11-23,midday,650,11,2,2025-07-01 17:09:41
21038,2022-11-23,evening,565,16,7,2025-07-01 17:09:41
21035,2022-11-22,midday,849,21,3,2025-07-01 17:09:41
21036,2022-11-22,evening,135,9,9,2025-07-01 17:09:41
21033,2022-11-21,midday,255,12,3,2025-07-01 17:09:41
21034,2022-11-21,evening,955,19,1,2025-07-01 17:09:41
21031,2022-11-20,midday,137,11,2,2025-07-01 17:09:41
21032,2022-11-20,evening,039,12,3,2025-07-01 17:09:41
21030,2022-11-19,midday,588,21,3,2025-07-01 17:09:41
21029,2022-11-19,evening,668,20,2,2025-07-01 17:09:41
21027,2022-11-18,midday,374,14,5,2025-07-01 17:09:41
21028,2022-11-18,evening,918,18,9,2025-07-01 17:09:41
21025,2022-11-17,midday,322,7,7,2025-07-01 17:09:41
21026,2022-11-17,evening,175,13,4,2025-07-01 17:09:41
21023,2022-11-16,midday,475,16,7,2025-07-01 17:09:41
21024,2022-11-16,evening,718,16,7,2025-07-01 17:09:41
21021,2022-11-15,midday,298,19,1,2025-07-01 17:09:41
21022,2022-11-15,evening,153,9,9,2025-07-01 17:09:41
21019,2022-11-14,midday,095,14,5,2025-07-01 17:09:41
21020,2022-11-14,evening,802,10,1,2025-07-01 17:09:41
21017,2022-11-13,midday,200,2,2,2025-07-01 17:09:41
21018,2022-11-13,evening,730,10,1,2025-07-01 17:09:41
21016,2022-11-12,midday,596,20,2,2025-07-01 17:09:41
21015,2022-11-12,evening,643,13,4,2025-07-01 17:09:41
21013,2022-11-11,midday,241,7,7,2025-07-01 17:09:41
21014,2022-11-11,evening,425,11,2,2025-07-01 17:09:41
21011,2022-11-10,midday,123,6,6,2025-07-01 17:09:41
21012,2022-11-10,evening,361,10,1,2025-07-01 17:09:41
21009,2022-11-09,midday,026,8,8,2025-07-01 17:09:41
21010,2022-11-09,evening,216,9,9,2025-07-01 17:09:41
21007,2022-11-08,midday,555,15,6,2025-07-01 17:09:41
21008,2022-11-08,evening,684,18,9,2025-07-01 17:09:41
21005,2022-11-07,midday,093,12,3,2025-07-01 17:09:41
21006,2022-11-07,evening,183,12,3,2025-07-01 17:09:41
21003,2022-11-06,midday,343,10,1,2025-07-01 17:09:41
21004,2022-11-06,evening,042,6,6,2025-07-01 17:09:41
21001,2022-11-05,midday,780,15,6,2025-07-01 17:09:41
21002,2022-11-05,evening,262,10,1,2025-07-01 17:09:41
21000,2022-11-04,midday,894,21,3,2025-07-01 17:09:41
20999,2022-11-04,evening,552,12,3,2025-07-01 17:09:41
20997,2022-11-03,midday,013,4,4,2025-07-01 17:09:41
20998,2022-11-03,evening,285,15,6,2025-07-01 17:09:41
20995,2022-11-02,midday,316,10,1,2025-07-01 17:09:41
20996,2022-11-02,evening,867,21,3,2025-07-01 17:09:41
20993,2022-11-01,midday,374,14,5,2025-07-01 17:09:41
20994,2022-11-01,evening,706,13,4,2025-07-01 17:09:41
20991,2022-10-31,midday,079,16,7,2025-07-01 17:09:41
20992,2022-10-31,evening,750,12,3,2025-07-01 17:09:41
20989,2022-10-30,midday,814,13,4,2025-07-01 17:09:41
20990,2022-10-30,evening,400,4,4,2025-07-01 17:09:41
20987,2022-10-29,midday,758,20,2,2025-07-01 17:09:41
20988,2022-10-29,evening,886,22,4,2025-07-01 17:09:41
20986,2022-10-28,midday,945,18,9,2025-07-01 17:09:41
20985,2022-10-28,evening,770,14,5,2025-07-01 17:09:41
20983,2022-10-27,midday,437,14,5,2025-07-01 17:09:41
20984,2022-10-27,evening,246,12,3,2025-07-01 17:09:41
20981,2022-10-26,midday,113,5,5,2025-07-01 17:09:41
20982,2022-10-26,evening,949,22,4,2025-07-01 17:09:41
20979,2022-10-25,midday,954,18,9,2025-07-01 17:09:41
20980,2022-10-25,evening,609,15,6,2025-07-01 17:09:41
20977,2022-10-24,midday,817,16,7,2025-07-01 17:09:41
20978,2022-10-24,evening,691,16,7,2025-07-01 17:09:41
20975,2022-10-23,midday,453,12,3,2025-07-01 17:09:41
20976,2022-10-23,evening,311,5,5,2025-07-01 17:09:41
20973,2022-10-22,midday,627,15,6,2025-07-01 17:09:41
20974,2022-10-22,evening,657,18,9,2025-07-01 17:09:41
20971,2022-10-21,midday,251,8,8,2025-07-01 17:09:41
20972,2022-10-21,evening,423,9,9,2025-07-01 17:09:41
20969,2022-10-20,midday,537,15,6,2025-07-01 17:09:41
20970,2022-10-20,evening,605,11,2,2025-07-01 17:09:41
20967,2022-10-19,midday,940,13,4,2025-07-01 17:09:41
20968,2022-10-19,evening,573,15,6,2025-07-01 17:09:41
20966,2022-10-18,midday,780,15,6,2025-07-01 17:09:41
20965,2022-10-18,evening,381,12,3,2025-07-01 17:09:41
20963,2022-10-17,midday,626,14,5,2025-07-01 17:09:41
20964,2022-10-17,evening,053,8,8,2025-07-01 17:09:41
20961,2022-10-16,midday,223,7,7,2025-07-01 17:09:41
20962,2022-10-16,evening,553,13,4,2025-07-01 17:09:41
20959,2022-10-15,midday,046,10,1,2025-07-01 17:09:41
20960,2022-10-15,evening,904,13,4,2025-07-01 17:09:41
20957,2022-10-14,midday,899,26,8,2025-07-01 17:09:41
20958,2022-10-14,evening,638,17,8,2025-07-01 17:09:41
20955,2022-10-13,midday,690,15,6,2025-07-01 17:09:41
20956,2022-10-13,evening,281,11,2,2025-07-01 17:09:41
20953,2022-10-12,midday,870,15,6,2025-07-01 17:09:41
20954,2022-10-12,evening,779,23,5,2025-07-01 17:09:41
20952,2022-10-11,midday,521,8,8,2025-07-01 17:09:41
20951,2022-10-11,evening,534,12,3,2025-07-01 17:09:41
20950,2022-10-10,midday,880,16,7,2025-07-01 17:09:41
20949,2022-10-10,evening,628,16,7,2025-07-01 17:09:41
20947,2022-10-09,midday,153,9,9,2025-07-01 17:09:41
20948,2022-10-09,evening,867,21,3,2025-07-01 17:09:41
20945,2022-10-08,midday,975,21,3,2025-07-01 17:09:41
20946,2022-10-08,evening,445,13,4,2025-07-01 17:09:41
20943,2022-10-07,midday,448,16,7,2025-07-01 17:09:41
20944,2022-10-07,evening,478,19,1,2025-07-01 17:09:41
20941,2022-10-06,midday,092,11,2,2025-07-01 17:09:41
20942,2022-10-06,evening,952,16,7,2025-07-01 17:09:41
20939,2022-10-05,midday,535,13,4,2025-07-01 17:09:41
20940,2022-10-05,evening,515,11,2,2025-07-01 17:09:41
20937,2022-10-04,midday,789,24,6,2025-07-01 17:09:41
20938,2022-10-04,evening,535,13,4,2025-07-01 17:09:41
20935,2022-10-03,midday,095,14,5,2025-07-01 17:09:41
20936,2022-10-03,evening,004,4,4,2025-07-01 17:09:41
20934,2022-10-02,midday,230,5,5,2025-07-01 17:09:41
20933,2022-10-02,evening,278,17,8,2025-07-01 17:09:41
20931,2022-10-01,midday,388,19,1,2025-07-01 17:09:41
20932,2022-10-01,evening,671,14,5,2025-07-01 17:09:41
20929,2022-09-30,midday,392,14,5,2025-07-01 17:09:41
20930,2022-09-30,evening,784,19,1,2025-07-01 17:09:41
20927,2022-09-29,midday,250,7,7,2025-07-01 17:09:41
20928,2022-09-29,evening,453,12,3,2025-07-01 17:09:41
20925,2022-09-28,midday,098,17,8,2025-07-01 17:09:41
20926,2022-09-28,evening,041,5,5,2025-07-01 17:09:41
20923,2022-09-27,midday,121,4,4,2025-07-01 17:09:41
20924,2022-09-27,evening,143,8,8,2025-07-01 17:09:41
20921,2022-09-26,midday,243,9,9,2025-07-01 17:09:41
20922,2022-09-26,evening,255,12,3,2025-07-01 17:09:41
20920,2022-09-25,midday,690,15,6,2025-07-01 17:09:41
20919,2022-09-25,evening,476,17,8,2025-07-01 17:09:41
20917,2022-09-24,midday,285,15,6,2025-07-01 17:09:41
20918,2022-09-24,evening,632,11,2,2025-07-01 17:09:41
20915,2022-09-23,midday,362,11,2,2025-07-01 17:09:41
20916,2022-09-23,evening,719,17,8,2025-07-01 17:09:41
20913,2022-09-22,midday,092,11,2,2025-07-01 17:09:41
20914,2022-09-22,evening,669,21,3,2025-07-01 17:09:41
20911,2022-09-21,midday,879,24,6,2025-07-01 17:09:41
20912,2022-09-21,evening,541,10,1,2025-07-01 17:09:41
20909,2022-09-20,midday,096,15,6,2025-07-01 17:09:41
20910,2022-09-20,evening,456,15,6,2025-07-01 17:09:41
20907,2022-09-19,midday,911,11,2,2025-07-01 17:09:41
20908,2022-09-19,evening,871,16,7,2025-07-01 17:09:41
20905,2022-09-18,midday,187,16,7,2025-07-01 17:09:41
20906,2022-09-18,evening,704,11,2,2025-07-01 17:09:41
20903,2022-09-17,midday,903,12,3,2025-07-01 17:09:41
20904,2022-09-17,evening,708,15,6,2025-07-01 17:09:41
20902,2022-09-16,midday,414,9,9,2025-07-01 17:09:41
20901,2022-09-16,evening,524,11,2,2025-07-01 17:09:41
20899,2022-09-15,midday,567,18,9,2025-07-01 17:09:41
20900,2022-09-15,evening,618,15,6,2025-07-01 17:09:41
20897,2022-09-14,midday,396,18,9,2025-07-01 17:09:41
20898,2022-09-14,evening,145,10,1,2025-07-01 17:09:41
20895,2022-09-13,midday,135,9,9,2025-07-01 17:09:41
20896,2022-09-13,evening,863,17,8,2025-07-01 17:09:41
20893,2022-09-12,midday,027,9,9,2025-07-01 17:09:41
20894,2022-09-12,evening,555,15,6,2025-07-01 17:09:41
20891,2022-09-11,midday,856,19,1,2025-07-01 17:09:41
20892,2022-09-11,evening,097,16,7,2025-07-01 17:09:41
20889,2022-09-10,midday,321,6,6,2025-07-01 17:09:41
20890,2022-09-10,evening,743,14,5,2025-07-01 17:09:41
20888,2022-09-09,midday,993,21,3,2025-07-01 17:09:41
20887,2022-09-09,evening,626,14,5,2025-07-01 17:09:41
20885,2022-09-08,midday,091,10,1,2025-07-01 17:09:41
20886,2022-09-08,evening,492,15,6,2025-07-01 17:09:41
20883,2022-09-07,midday,912,12,3,2025-07-01 17:09:41
20884,2022-09-07,evening,817,16,7,2025-07-01 17:09:41
20881,2022-09-06,midday,048,12,3,2025-07-01 17:09:41
20882,2022-09-06,evening,486,18,9,2025-07-01 17:09:41
20879,2022-09-05,midday,904,13,4,2025-07-01 17:09:41
20880,2022-09-05,evening,874,19,1,2025-07-01 17:09:41
20877,2022-09-04,midday,318,12,3,2025-07-01 17:09:41
20878,2022-09-04,evening,894,21,3,2025-07-01 17:09:41
20875,2022-09-03,midday,821,11,2,2025-07-01 17:09:41
20876,2022-09-03,evening,306,9,9,2025-07-01 17:09:41
20873,2022-09-02,midday,617,14,5,2025-07-01 17:09:41
20874,2022-09-02,evening,874,19,1,2025-07-01 17:09:41
20872,2022-09-01,midday,255,12,3,2025-07-01 17:09:41
20871,2022-09-01,evening,123,6,6,2025-07-01 17:09:41
20869,2022-08-31,midday,458,17,8,2025-07-01 17:09:41
20870,2022-08-31,evening,835,16,7,2025-07-01 17:09:41
20867,2022-08-30,midday,838,19,1,2025-07-01 17:09:41
20868,2022-08-30,evening,194,14,5,2025-07-01 17:09:41
20865,2022-08-29,midday,618,15,6,2025-07-01 17:09:41
20866,2022-08-29,evening,718,16,7,2025-07-01 17:09:41
20863,2022-08-28,midday,948,21,3,2025-07-01 17:09:41
20864,2022-08-28,evening,831,12,3,2025-07-01 17:09:41
20861,2022-08-27,midday,257,14,5,2025-07-01 17:09:41
20862,2022-08-27,evening,814,13,4,2025-07-01 17:09:41
20859,2022-08-26,midday,500,5,5,2025-07-01 17:09:41
20860,2022-08-26,evening,618,15,6,2025-07-01 17:09:41
20858,2022-08-25,midday,443,11,2,2025-07-01 17:09:41
20857,2022-08-25,evening,065,11,2,2025-07-01 17:09:41
20855,2022-08-24,midday,923,14,5,2025-07-01 17:09:41
20856,2022-08-24,evening,271,10,1,2025-07-01 17:09:41
20853,2022-08-23,midday,031,4,4,2025-07-01 17:09:41
20854,2022-08-23,evening,976,22,4,2025-07-01 17:09:41
20851,2022-08-22,midday,807,15,6,2025-07-01 17:09:41
20852,2022-08-22,evening,534,12,3,2025-07-01 17:09:41
20849,2022-08-21,midday,185,14,5,2025-07-01 17:09:41
20850,2022-08-21,evening,721,10,1,2025-07-01 17:09:41
20847,2022-08-20,midday,571,13,4,2025-07-01 17:09:41
20848,2022-08-20,evening,812,11,2,2025-07-01 17:09:41
20845,2022-08-19,midday,782,17,8,2025-07-01 17:09:41
20846,2022-08-19,evening,980,17,8,2025-07-01 17:09:41
20843,2022-08-18,midday,369,18,9,2025-07-01 17:09:41
20844,2022-08-18,evening,729,18,9,2025-07-01 17:09:41
20841,2022-08-17,midday,042,6,6,2025-07-01 17:09:41
20842,2022-08-17,evening,918,18,9,2025-07-01 17:09:41
20839,2022-08-16,midday,679,22,4,2025-07-01 17:09:41
20840,2022-08-16,evening,660,12,3,2025-07-01 17:09:41
20837,2022-08-15,midday,270,9,9,2025-07-01 17:09:41
20838,2022-08-15,evening,623,11,2,2025-07-01 17:09:41
20836,2022-08-14,midday,182,11,2,2025-07-01 17:09:41
20835,2022-08-14,evening,497,20,2,2025-07-01 17:09:41
20833,2022-08-13,midday,365,14,5,2025-07-01 17:09:41
20834,2022-08-13,evening,461,11,2,2025-07-01 17:09:41
20831,2022-08-12,midday,602,8,8,2025-07-01 17:09:41
20832,2022-08-12,evening,271,10,1,2025-07-01 17:09:41
20829,2022-08-11,midday,736,16,7,2025-07-01 17:09:41
20830,2022-08-11,evening,142,7,7,2025-07-01 17:09:41
20827,2022-08-10,midday,870,15,6,2025-07-01 17:09:41
20828,2022-08-10,evening,175,13,4,2025-07-01 17:09:41
20825,2022-08-09,midday,954,18,9,2025-07-01 17:09:41
20826,2022-08-09,evening,640,10,1,2025-07-01 17:09:41
20823,2022-08-08,midday,353,11,2,2025-07-01 17:09:41
20824,2022-08-08,evening,748,19,1,2025-07-01 17:09:41
20821,2022-08-07,midday,183,12,3,2025-07-01 17:09:41
20822,2022-08-07,evening,831,12,3,2025-07-01 17:09:41
20819,2022-08-06,midday,793,19,1,2025-07-01 17:09:41
20820,2022-08-06,evening,459,18,9,2025-07-01 17:09:41
20818,2022-08-05,midday,641,11,2,2025-07-01 17:09:41
20817,2022-08-05,evening,642,12,3,2025-07-01 17:09:41
20815,2022-08-04,midday,217,10,1,2025-07-01 17:09:41
20816,2022-08-04,evening,614,11,2,2025-07-01 17:09:41
20813,2022-08-03,midday,575,17,8,2025-07-01 17:09:41
20814,2022-08-03,evening,372,12,3,2025-07-01 17:09:41
20811,2022-08-02,midday,073,10,1,2025-07-01 17:09:41
20812,2022-08-02,evening,173,11,2,2025-07-01 17:09:41
20809,2022-08-01,midday,848,20,2,2025-07-01 17:09:41
20810,2022-08-01,evening,443,11,2,2025-07-01 17:09:41
20807,2022-07-31,midday,366,15,6,2025-07-01 17:09:41
20808,2022-07-31,evening,989,26,8,2025-07-01 17:09:41
20805,2022-07-30,midday,830,11,2,2025-07-01 17:09:41
20806,2022-07-30,evening,672,15,6,2025-07-01 17:09:41
20804,2022-07-29,midday,197,17,8,2025-07-01 17:09:41
20803,2022-07-29,evening,820,10,1,2025-07-01 17:09:41
20802,2022-07-28,midday,010,1,1,2025-07-01 17:09:41
20801,2022-07-28,evening,342,9,9,2025-07-01 17:09:41
20800,2022-07-27,midday,735,15,6,2025-07-01 17:09:41
20799,2022-07-27,evening,861,15,6,2025-07-01 17:09:41
20797,2022-07-26,midday,001,1,1,2025-07-01 17:09:41
20798,2022-07-26,evening,590,14,5,2025-07-01 17:09:41
20795,2022-07-25,midday,006,6,6,2025-07-01 17:09:41
20796,2022-07-25,evening,040,4,4,2025-07-01 17:09:41
20793,2022-07-24,midday,017,8,8,2025-07-01 17:09:41
20794,2022-07-24,evening,050,5,5,2025-07-01 17:09:41
20791,2022-07-23,midday,488,20,2,2025-07-01 17:09:41
20792,2022-07-23,evening,334,10,1,2025-07-01 17:09:41
20789,2022-07-22,midday,220,4,4,2025-07-01 17:09:41
20790,2022-07-22,evening,116,8,8,2025-07-01 17:09:41
20787,2022-07-21,midday,520,7,7,2025-07-01 17:09:41
20788,2022-07-21,evening,184,13,4,2025-07-01 17:09:41
20786,2022-07-20,midday,405,9,9,2025-07-01 17:09:41
20785,2022-07-20,evening,167,14,5,2025-07-01 17:09:41
20784,2022-07-19,midday,854,17,8,2025-07-01 17:09:41
20783,2022-07-19,evening,034,7,7,2025-07-01 17:09:41
20781,2022-07-18,midday,526,13,4,2025-07-01 17:09:41
20782,2022-07-18,evening,166,13,4,2025-07-01 17:09:41
20779,2022-07-17,midday,289,19,1,2025-07-01 17:09:41
20780,2022-07-17,evening,912,12,3,2025-07-01 17:09:41
20777,2022-07-16,midday,593,17,8,2025-07-01 17:09:41
20778,2022-07-16,evening,297,18,9,2025-07-01 17:09:41
20775,2022-07-15,midday,646,16,7,2025-07-01 17:09:41
20776,2022-07-15,evening,490,13,4,2025-07-01 17:09:41
20773,2022-07-14,midday,572,14,5,2025-07-01 17:09:41
20774,2022-07-14,evening,717,15,6,2025-07-01 17:09:41
20771,2022-07-13,midday,243,9,9,2025-07-01 17:09:41
20772,2022-07-13,evening,964,19,1,2025-07-01 17:09:41
20769,2022-07-12,midday,342,9,9,2025-07-01 17:09:41
20770,2022-07-12,evening,944,17,8,2025-07-01 17:09:41
20768,2022-07-11,midday,800,8,8,2025-07-01 17:09:41
20767,2022-07-11,evening,527,14,5,2025-07-01 17:09:41
20766,2022-07-10,midday,200,2,2,2025-07-01 17:09:41
20765,2022-07-10,evening,643,13,4,2025-07-01 17:09:41
20763,2022-07-09,midday,856,19,1,2025-07-01 17:09:41
20764,2022-07-09,evening,827,17,8,2025-07-01 17:09:41
20761,2022-07-08,midday,244,10,1,2025-07-01 17:09:41
20762,2022-07-08,evening,956,20,2,2025-07-01 17:09:41
20759,2022-07-07,midday,738,18,9,2025-07-01 17:09:41
20760,2022-07-07,evening,329,14,5,2025-07-01 17:09:41
20758,2022-07-06,midday,401,5,5,2025-07-01 17:09:41
20757,2022-07-06,evening,806,14,5,2025-07-01 17:09:41
20756,2022-07-05,midday,780,15,6,2025-07-01 17:09:41
20755,2022-07-05,evening,733,13,4,2025-07-01 17:09:41
20753,2022-07-04,midday,046,10,1,2025-07-01 17:09:41
20754,2022-07-04,evening,810,9,9,2025-07-01 17:09:41
20751,2022-07-03,midday,365,14,5,2025-07-01 17:09:41
20752,2022-07-03,evening,876,21,3,2025-07-01 17:09:41
20749,2022-07-02,midday,334,10,1,2025-07-01 17:09:41
20750,2022-07-02,evening,170,8,8,2025-07-01 17:09:41
20747,2022-07-01,midday,903,12,3,2025-07-01 17:09:41
20748,2022-07-01,evening,931,13,4,2025-07-01 17:09:41
20745,2022-06-30,midday,726,15,6,2025-07-01 17:09:41
20746,2022-06-30,evening,699,24,6,2025-07-01 17:09:41
20744,2022-06-29,midday,610,7,7,2025-07-01 17:09:41
20743,2022-06-29,evening,595,19,1,2025-07-01 17:09:41
20742,2022-06-28,midday,477,18,9,2025-07-01 17:09:41
20741,2022-06-28,evening,777,21,3,2025-07-01 17:09:41
20739,2022-06-27,midday,809,17,8,2025-07-01 17:09:41
20740,2022-06-27,evening,848,20,2,2025-07-01 17:09:41
20737,2022-06-26,midday,416,11,2,2025-07-01 17:09:41
20738,2022-06-26,evening,669,21,3,2025-07-01 17:09:41
20735,2022-06-25,midday,258,15,6,2025-07-01 17:09:41
20736,2022-06-25,evening,573,15,6,2025-07-01 17:09:41
20733,2022-06-24,midday,009,9,9,2025-07-01 17:09:41
20734,2022-06-24,evening,168,15,6,2025-07-01 17:09:41
20731,2022-06-23,midday,639,18,9,2025-07-01 17:09:41
20732,2022-06-23,evening,066,12,3,2025-07-01 17:09:41
20730,2022-06-22,midday,644,14,5,2025-07-01 17:09:41
20729,2022-06-22,evening,689,23,5,2025-07-01 17:09:41
20728,2022-06-21,midday,056,11,2,2025-07-01 17:09:41
20727,2022-06-21,evening,932,14,5,2025-07-01 17:09:41
20726,2022-06-20,midday,311,5,5,2025-07-01 17:09:41
20725,2022-06-20,evening,614,11,2,2025-07-01 17:09:41
20723,2022-06-19,midday,972,18,9,2025-07-01 17:09:41
20724,2022-06-19,evening,532,10,1,2025-07-01 17:09:41
20721,2022-06-18,midday,733,13,4,2025-07-01 17:09:41
20722,2022-06-18,evening,110,2,2,2025-07-01 17:09:41
20719,2022-06-17,midday,003,3,3,2025-07-01 17:09:41
20720,2022-06-17,evening,057,12,3,2025-07-01 17:09:41
20717,2022-06-16,midday,461,11,2,2025-07-01 17:09:41
20718,2022-06-16,evening,011,2,2,2025-07-01 17:09:41
20715,2022-06-15,midday,231,6,6,2025-07-01 17:09:41
20716,2022-06-15,evening,737,17,8,2025-07-01 17:09:41
20713,2022-06-14,midday,417,12,3,2025-07-01 17:09:41
20714,2022-06-14,evening,166,13,4,2025-07-01 17:09:41
20712,2022-06-13,midday,918,18,9,2025-07-01 17:09:41
20711,2022-06-13,evening,623,11,2,2025-07-01 17:09:41
20709,2022-06-12,midday,879,24,6,2025-07-01 17:09:41
20710,2022-06-12,evening,972,18,9,2025-07-01 17:09:41
20707,2022-06-11,midday,072,9,9,2025-07-01 17:09:41
20708,2022-06-11,evening,018,9,9,2025-07-01 17:09:41
20705,2022-06-10,midday,205,7,7,2025-07-01 17:09:41
20706,2022-06-10,evening,685,19,1,2025-07-01 17:09:41
20703,2022-06-09,midday,498,21,3,2025-07-01 17:09:41
20704,2022-06-09,evening,621,9,9,2025-07-01 17:09:41
20702,2022-06-08,midday,122,5,5,2025-07-01 17:09:41
20701,2022-06-08,evening,404,8,8,2025-07-01 17:09:41
20699,2022-06-07,midday,815,14,5,2025-07-01 17:09:41
20700,2022-06-07,evening,780,15,6,2025-07-01 17:09:41
20697,2022-06-06,midday,955,19,1,2025-07-01 17:09:41
20698,2022-06-06,evening,323,8,8,2025-07-01 17:09:41
20695,2022-06-05,midday,864,18,9,2025-07-01 17:09:41
